SK_ID_CURR,TARGET
100998,0.11660467212318222
101002,0.09374157950448744
101005,0.12264101000060001
101008,0.11590595811513416
101020,0.09627678905768267
101021,0.09292482389051786
101024,0.07628748785493981
101025,0.12291311995625133
101026,0.07718946997154166
101031,0.07101623894370887
101041,0.06079727310261469
101051,0.052060648554629774
101055,0.08841897744422529
101056,0.10354112169255489
101057,0.0986724857676709
101064,0.06479239933311115
101079,0.07985678204009582
101087,0.08036683275607236
101090,0.05724909952257706
101092,0.08458790597677233
101097,0.09485108822197721
101099,0.053970645760309625
101107,0.09210897058698692
101118,0.09241634300923231
101125,0.08506483676055625
101126,0.07018489335855471
101128,0.10145759108902361
101136,0.11329384655796249
101140,0.09477434419130332
101149,0.07000776153224751
101160,0.06648723896092991
101169,0.11081581357134199
101181,0.07431721947541206
101186,0.05451413109194968
101190,0.1012735295304444
101193,0.10757799649628558
101194,0.07941461417618294
101198,0.08982364588174468
101200,0.0625292214252942
101204,0.09448868353274352
101211,0.07021624746206659
101213,0.07380113504372923
101223,0.07635160587096285
101225,0.09569419629042412
101237,0.07241270860428654
101243,0.07450796726167307
101244,0.1085795334734405
101258,0.06424726142772097
101259,0.13270964605613256
101268,0.09928078422188386
101269,0.06777587255242756
101271,0.10688368741346432
101279,0.059028285621527066
101281,0.07704578494674343
101287,0.07278848484759713
101292,0.06057391825269627
101294,0.07189852345224414
101296,0.05998264906942301
101297,0.07538073021503322
101299,0.06209380772945523
101301,0.07661425414299176
101305,0.06935130946329866
101308,0.05916522471993552
101318,0.05296786928785237
101327,0.10076540490748156
101329,0.10457565361478847
101332,0.05571648945691226
101337,0.0842598618240365
101343,0.06173285563785011
101345,0.06764316846405961
101346,0.08677345400127436
101353,0.04718528820112949
101354,0.10279461437929291
101355,0.09181167444887607
101356,0.05262583617012382
101362,0.10280055777654895
101363,0.12784001769068074
101365,0.06980877209861462
101366,0.09305758726926007
101367,0.11994328965746712
101368,0.05144044601876249
101374,0.10724321124638934
101380,0.06454464230849424
101383,0.05572806233081554
101398,0.05004781741188096
101399,0.11952890499970771
101401,0.10510150109464472
101412,0.09452674230824541
101426,0.10513458812149801
101427,0.12898600627418205
101428,0.09330803949043938
101429,0.08353426169911221
101434,0.07365471298479377
101440,0.0888070622675683
101448,0.09214115311689207
101449,0.07894700967620004
101465,0.07329658496279436
101467,0.07439376286924079
101472,0.12970686185938224
101478,0.0744754519891896
101497,0.07632620165627281
101504,0.06717636142745664
101547,0.07557330788783247
101548,0.09412221317784875
101555,0.07443059879605102
101570,0.08643014154335106
101572,0.06898631358305506
101578,0.07599059487587932
101580,0.10020828086547592
101588,0.08995178701740486
101602,0.07746081594475795
101610,0.09120304301838875
101614,0.10758753789389443
101616,0.09132614442636214
101643,0.09400331416540575
101644,0.08892912212900715
101649,0.0823285111358211
101650,0.09104844743942618
101665,0.053458613794551677
101667,0.10687217245281382
101669,0.05386636922300793
101674,0.09975853809556882
101675,0.07707462162674221
101678,0.093851898978353
101682,0.08185732160042732
101686,0.08733105956327761
101697,0.1314045397872246
101700,0.09018363361057743
101711,0.05992632339629942
101714,0.046862323152362974
101715,0.10444701973448778
101728,0.08180086583266837
101732,0.06902647867934701
101757,0.07501681206794432
101758,0.09903552739897777
101759,0.09319543762666378
101762,0.04724487031221208
101764,0.07460088398189489
101780,0.10758159806776064
101784,0.08899952265436897
101789,0.0636156610081272
101816,0.07138142864854283
101819,0.06592570519631365
101827,0.04810013691721141
101863,0.09283354020696634
101867,0.10732805783561525
101870,0.06080819484116081
101873,0.10060307874388678
101878,0.07807142812160589
101879,0.05266942685165339
101880,0.0654250890638458
101887,0.09796138615020725
101897,0.056695388840975455
101901,0.06689802515576036
101903,0.13904627440606568
101920,0.07843574728973536
101921,0.07955282444588928
101922,0.06887324301225375
101961,0.11971161976824367
101962,0.07621369607025905
101971,0.0793673829757604
101976,0.10971090871608692
102002,0.09625357381466064
102005,0.06687052066395527
102007,0.12374252094898475
102017,0.06345393127693978
102019,0.11348680084322564
102029,0.057284449682029476
102051,0.08889831391016643
102052,0.061904958283804185
102054,0.07324607895952452
102062,0.10823437602997328
102067,0.08618200106660913
102068,0.08350169692011465
102070,0.06951911717642825
102090,0.06930709982355637
102092,0.12046623847287605
102099,0.11941963074423566
102100,0.04942578375425273
102112,0.09522027296177807
102113,0.0860254880147649
102122,0.09405018339991929
102123,0.06795556769398915
102125,0.06499922692311949
102126,0.08666913789780568
102146,0.08707239571415276
102147,0.09121052833607138
102151,0.0880361279867863
102158,0.07343467068493006
102159,0.06906541128022436
102162,0.06653109098724314
102165,0.07213068805784038
102166,0.09493947238452288
102174,0.07193533926863414
102193,0.11553903616332771
102198,0.07118607712287159
102205,0.087714291965734
102206,0.08129567433070695
102218,0.08210572265678223
102221,0.08408672112572763
102230,0.07914854787063459
102238,0.08690354183920851
102248,0.05145926207093035
102252,0.09685829804430375
102259,0.06378616718878127
102262,0.08978247292581196
102273,0.05793425060831814
102286,0.06978400096436842
102293,0.0805863251196867
102294,0.060971624932727966
102296,0.07705798873816276
102298,0.09632495378524093
102303,0.06541146725072337
102309,0.09156848359347468
102315,0.06176322880547669
102340,0.06499414870196595
102342,0.06648924003988009
102344,0.0703549246877084
102346,0.11256567169451304
102347,0.05676491767944604
102374,0.09497903141284417
102380,0.09583421478587982
102387,0.08536228229761968
102393,0.07180379273814948
102403,0.07882726934768004
102413,0.09011835811864004
102414,0.05355104550514428
102415,0.07567429975127052
102416,0.08011152597058002
102439,0.08620834798544952
102441,0.07068003338058969
102443,0.07130269030266473
102444,0.07114933029853991
102445,0.12598869427382217
102448,0.06383132244136361
102449,0.08330731723249668
102450,0.12711566931273482
102456,0.07511985487690691
102458,0.08659977702653851
102459,0.07285085959815919
102465,0.05550420118736492
102470,0.11230102307630829
102471,0.06662190265892821
102475,0.11446013244769841
102476,0.10346329172530108
102506,0.07517758141667305
102509,0.06237456872224461
102519,0.0733899405546163
102522,0.06798198368383096
102545,0.07237913821048703
102549,0.10151807644878096
102562,0.05924482881759458
102563,0.07364200402750261
102568,0.10554931923573721
102582,0.09781106060541263
102592,0.057843394646659364
102597,0.08419827841889745
102605,0.09640195473655312
102614,0.08799625865918627
102617,0.08568655204886035
102634,0.06779971905911007
102652,0.07039931330624434
102655,0.04764812630451829
102671,0.056927548326485646
102694,0.0703415225839152
102701,0.10410833836385601
102703,0.055780903382072554
102704,0.06177357364798999
102713,0.043645939194697884
102720,0.09791225904587474
102731,0.061585020855026006
102733,0.07493126905145138
102749,0.1086164517865959
102755,0.06418666739091275
102763,0.06923430459196926
102770,0.10546563438569777
102772,0.09268614665425662
102799,0.09008904886412629
102838,0.07660333150506299
102854,0.0646885710839304
102862,0.1115385970126741
102863,0.08378269656716957
102867,0.06969519865565926
102868,0.06638823442552054
102878,0.07542503405761236
102887,0.08749640364040229
102898,0.10924329791217717
102904,0.07948698062445743
102912,0.10904499168306717
102919,0.06111882350991578
102927,0.07634503090546761
102932,0.08474806635335769
102933,0.12625481615011247
102935,0.05536187995317294
102958,0.09207741442061361
102969,0.09155575519612279
102971,0.06899176255847461
102975,0.0637873384000731
102979,0.08519202045195322
102982,0.05714248777703046
102987,0.09405608991111718
102989,0.08022550285592306
102995,0.07529632605987983
102996,0.07237115188320895
103000,0.05597686095931191
103001,0.0947136118594
103004,0.0715591660306626
103010,0.07627369899677156
103025,0.09626984584735881
103029,0.0898859919094978
103046,0.09173344353965647
103056,0.06426538809141666
103062,0.08145137192445162
103078,0.09900624528590739
103083,0.05310850543162598
103092,0.08724353393898243
103096,0.0806794225069029
103097,0.09219247138827745
103102,0.12141879981117978
103112,0.08112189518143825
103132,0.05476994834968872
103144,0.08927695956370794
103145,0.07117368447639491
103146,0.06949356579491987
103147,0.09837080429256018
103158,0.0696854621401358
103171,0.10805184303419323
103173,0.06512132674639186
103184,0.08237532122522916
103195,0.09204304222535464
103196,0.062021176110506594
103206,0.07135220405738223
103230,0.08287340154376575
103231,0.10212877281798267
103232,0.08867392466019915
103239,0.0955903801660161
103240,0.08475740428091497
103243,0.07426599381213454
103252,0.09069053630627846
103258,0.08192075605487505
103259,0.08348862533037087
103279,0.06951120743903327
103280,0.053238046175559856
103286,0.07809644034104495
103287,0.11410632746411872
103290,0.08116650998047364
103298,0.09754618544381932
103315,0.0428539372950448
103319,0.06078881051657034
103334,0.11388341177664679
103336,0.08712507663691597
103345,0.08627888153641468
103368,0.07793414295594095
103371,0.10549435359420442
103377,0.07379493701706452
103398,0.06575531247142978
103404,0.05830371110789215
103408,0.09187013994697708
103410,0.06903105148951127
103418,0.061349610678778914
103420,0.11244821940281326
103432,0.09381001635850265
103433,0.06761901148341112
103436,0.05626942866938619
103440,0.0869435896913404
103453,0.0785482596687233
103459,0.09347400505008932
103460,0.06894936128774301
103461,0.05973676504194263
103462,0.09649851457655176
103473,0.08648603322997518
103474,0.05758712168789212
103475,0.09451431423407128
103478,0.10200875296083031
103480,0.0885453916046365
103484,0.059391911202069096
103494,0.07682458055722531
103513,0.10532870179333503
103515,0.08091850491282943
103516,0.12668194073997174
103525,0.09999087954571002
103541,0.11373152571850013
103544,0.06766094216331149
103562,0.11433712608074496
103570,0.15423086338531386
103572,0.12132375831446202
103574,0.06901957238608987
103575,0.08884966644891058
103591,0.09752003551575457
103594,0.06272631692789357
103609,0.06257465984754806
103613,0.06116779007261561
103614,0.05964467441449405
103615,0.05334455021790739
103624,0.09045818351524142
103625,0.13807647083009608
103628,0.11206099444249959
103629,0.06339286540201253
103647,0.07730213940757256
103648,0.0956928672610272
103651,0.07392958323569127
103658,0.05565979959351594
103668,0.08011078528607599
103669,0.07615230390460714
103676,0.08550974237550535
103682,0.0702432498485202
103683,0.05013089806541389
103689,0.06160135958422821
103725,0.05387205336966095
103733,0.08124507346411446
103744,0.049421634777347
103762,0.09730060405790886
103771,0.09713888265273261
103773,0.05601207283557968
103783,0.10090591428872399
103784,0.08549946441198952
103808,0.05195242951894587
103812,0.05946354500580672
103813,0.08422549076669537
103814,0.06875469048722041
103818,0.121818612997153
103824,0.08547883674856899
103828,0.051391208698979556
103830,0.07191045168528568
103840,0.06467933631186258
103842,0.09475258691395251
103847,0.10486627295572827
103848,0.09836388673950722
103851,0.05492071073844662
103854,0.12004319459834946
103857,0.15045149251128168
103861,0.04809355000629844
103862,0.08181551468725191
103865,0.07676991080494583
103870,0.055398910901905594
103876,0.0797656998560519
103891,0.13651857068823303
103908,0.06685224224090582
103914,0.07500160814807175
103918,0.08942617999180744
103940,0.08696832231033332
103963,0.10978923455355415
103966,0.09457564074096486
103971,0.1073456466237622
103980,0.09385213621488818
103984,0.06219227126030466
103985,0.07061595706905759
103998,0.11460006603910917
104019,0.07015384677853444
104026,0.07686914393573403
104035,0.1048824974054798
104044,0.06609295009992222
104045,0.08855353502483991
104047,0.08831986451753245
104051,0.0573986396874497
104058,0.06996872428601188
104063,0.06327999050549167
104066,0.0839733668035036
104087,0.0454956527622318
104089,0.08112818500509925
104095,0.06677230197097697
104098,0.10592279444250532
104104,0.05238926249706444
104110,0.08812428239277667
104120,0.06705535536015127
104122,0.05449130943546244
104131,0.0798027983864179
104132,0.09698400743332503
104135,0.05498975394385106
104136,0.08254564360525314
104149,0.07812919074960052
104150,0.07252979180970973
104156,0.0871436161825765
104165,0.09763738735153299
104175,0.07642358109089344
104179,0.10387570451736791
104184,0.07980864357195598
104206,0.061158726657193185
104216,0.09001984710075062
104230,0.13268367823646549
104257,0.04765621037707327
104272,0.04946469169521832
104273,0.08537900281286213
104278,0.04575605947013906
104294,0.09167064153596222
104295,0.07949074389886568
104297,0.06709660333525119
104298,0.09637948430084842
104308,0.0966629867388318
104318,0.07708092104448731
104319,0.06134732037090009
104320,0.10995591774377346
104327,0.10448139355961532
104334,0.08588590152365422
104344,0.09926307075995525
104350,0.06901321740486609
104351,0.08419389758125005
104354,0.09916636586730464
104369,0.10640640879661459
104376,0.08915563088326016
104381,0.07662306852083439
104384,0.08665724323374438
104391,0.054331934809644974
104394,0.09392361937920692
104398,0.1116382960722708
104402,0.0722769703704639
104408,0.06715013741682205
104409,0.05433620584819196
104410,0.11887328466512002
104412,0.0660775061314973
104417,0.09220808655534754
104424,0.07829935307288156
104426,0.0570190224197419
104435,0.07009297362312779
104445,0.07199249426305449
104458,0.04817544317867534
104460,0.08271822123414982
104466,0.07273748495301569
104472,0.10755323702409976
104473,0.09698946610646408
104479,0.05018193425327295
104480,0.0670029642672312
104482,0.10681257930883563
104499,0.04837037484309796
104501,0.04813262738728034
104502,0.07118139911475142
104506,0.07898531489210948
104510,0.055440546635592204
104512,0.06405498097282326
104520,0.11468694820268249
104528,0.10444618707447353
104529,0.08882889692317311
104541,0.08650172282736379
104578,0.06149475976774589
104584,0.07716680683203535
104588,0.09265384624664423
104602,0.07502967511363282
104610,0.0551423710974298
104611,0.08064815957864337
104618,0.10088367805541645
104620,0.0783320902766248
104622,0.05471461289473462
104624,0.05692052561382388
104625,0.09041492956795187
104634,0.12265860627777361
104639,0.09326702121389252
104646,0.06924742118928022
104647,0.07016060879228062
104652,0.05625051722377212
104670,0.07284934035242245
104677,0.06448257470163939
104685,0.09732269820642855
104691,0.08555590084727124
104696,0.06462468270769724
104699,0.05365982548710994
104712,0.10691940508984159
104714,0.07700573758524654
104717,0.07793533043784699
104718,0.07301210621608409
104740,0.07210774798322436
104741,0.08814728462141923
104743,0.04400848728080553
104744,0.09183135678600049
104747,0.0910306436347983
104767,0.07853168352086282
104772,0.16505805831858472
104776,0.1203761024476226
104779,0.05970544351455233
104814,0.07959848001340335
104815,0.07506824988021152
104830,0.09272384265995814
104831,0.10394933100518787
104833,0.09667620789429762
104839,0.06562042783909437
104840,0.07752745873485015
104860,0.09200129676158558
104861,0.049222253261728494
104866,0.0780730846632757
104870,0.061405322449165495
104877,0.08732109012356766
104878,0.054288993737674845
104879,0.07075627894224011
104880,0.08375591492287984
104899,0.08013004475361012
104906,0.050254870186335746
104907,0.10353246227466276
104913,0.07998710924477247
104916,0.09979527677441877
104921,0.08704498893309474
104930,0.07389533476506803
104931,0.08943895544881088
104936,0.09173679927531617
104937,0.08293405276775144
104942,0.07512309591245692
104943,0.07277683500016084
104969,0.09204351666879532
104972,0.12702871104358454
104988,0.0872142998918774
105013,0.08759629029806947
105015,0.08476172101228507
105019,0.06546570617583197
105027,0.07416688401400201
105030,0.08711431263242972
105035,0.14318369816842572
105041,0.05698421818605939
105051,0.11162286250336691
105056,0.0600066404684933
105067,0.16015261615504126
105071,0.10026425502779504
105072,0.0565176585927729
105074,0.11747683158108849
105091,0.10242456058467764
105101,0.06805503287237752
105103,0.07867066595211777
105134,0.08514298583393448
105139,0.08463519692848909
105142,0.11489389956019257
105146,0.0869841918544658
105163,0.08045623334916625
105168,0.10241655684349393
105172,0.046891305246296894
105176,0.1160919624004699
105195,0.07389561003858526
105196,0.12421990898801857
105197,0.05307327654337579
105203,0.07690753888716984
105223,0.08466030714781492
105227,0.0777721696328271
105228,0.05753268247461449
105230,0.08836420984931644
105231,0.11699554102664933
105239,0.0730285437646396
105242,0.09147226530535414
105244,0.07361551835099288
105245,0.10217804929800611
105248,0.052048853121829865
105249,0.07704395232955452
105266,0.11205786305260772
105271,0.11104363880048591
105276,0.09698979649066039
105282,0.09436378022367088
105292,0.0728660067432516
105297,0.04370681731180665
105332,0.10494044725261216
105333,0.07104644875049988
105343,0.05620907508141163
105344,0.048864664010672645
105345,0.10709685351173835
105357,0.08655414901782225
105359,0.08007673227691087
105366,0.0716011937295907
105367,0.08724605116215077
105370,0.04262529352606912
105377,0.08602028568073684
105390,0.0782714465747952
105399,0.06138524693794616
105403,0.06989771338856167
105404,0.07813257496576854
105414,0.06634397258274159
105417,0.07864180869519331
105425,0.12407639444179672
105452,0.06662782829984938
105454,0.09118159714215758
105456,0.10755537416467209
105470,0.09073928047745082
105471,0.05087383313689188
105483,0.07737073110610893
105493,0.09431517885213792
105508,0.11411842702420921
105514,0.09215753624598028
105515,0.04919600995449143
105528,0.12463775081243149
105529,0.060482969667168957
105531,0.06222280454871372
105532,0.06720996750073828
105558,0.04560818315127211
105574,0.07895969991409606
105578,0.053288525283467794
105584,0.129209350597034
105595,0.10243959543853531
105617,0.0866550261308786
105618,0.06939395432545248
105621,0.07096452761030332
105625,0.07460101494272484
105629,0.07983541991821391
105630,0.058680349377310884
105634,0.05531957044238527
105635,0.08903984405367212
105641,0.0935444180623907
105647,0.09356183585808646
105648,0.07772405303985724
105655,0.05518259462491793
105657,0.057708426601427484
105672,0.09816400633986752
105678,0.07697518936893291
105682,0.06983240342971177
105691,0.08396991326706027
105692,0.07478522610962038
105706,0.10802344275201836
105712,0.0903731289269536
105720,0.0841294221531067
105734,0.07399926336976084
105735,0.08249392682685508
105736,0.07893697293467658
105737,0.056906442445651954
105738,0.11426909126242095
105740,0.1067522309140775
105744,0.05294126018610545
105747,0.09170507248927517
105749,0.09874375319959534
105754,0.07971461344243323
105758,0.058138139963942785
105760,0.08144084994316926
105767,0.07199715776794434
105784,0.10239997241788941
105791,0.07604603956585926
105802,0.07806817150113161
105807,0.11890050832409585
105809,0.06412322620906069
105816,0.08683966541356813
105817,0.0536186475444096
105824,0.11578249418213062
105832,0.0930657402468093
105856,0.07021080158867284
105865,0.06950354907973551
105899,0.0725531413792663
105906,0.0462553895257853
105916,0.07989216146946825
105923,0.09686920638131208
105937,0.08515276576342584
105965,0.05504840476357342
105966,0.07846921603055136
105968,0.06411629913528437
105973,0.07382093011034932
105976,0.09967602146890936
105978,0.05744899960633847
105979,0.06804574627493376
105991,0.09033365352775304
105998,0.07653430994635144
105999,0.08507475621088681
106000,0.08549869433513901
106001,0.09206964428039617
106010,0.07061965523969241
106011,0.08452234322169087
106013,0.10570509322338063
106015,0.06928182070949872
106026,0.05800357732052986
106032,0.05810335817025858
106035,0.08554900202023834
106040,0.07962207222874453
106041,0.11432635030729038
106044,0.051551085799298624
106053,0.09239155317789581
106054,0.05951002567675856
106065,0.10681301249491762
106081,0.06797625707796076
106083,0.07196031190752898
106087,0.08185824682427811
106090,0.08409835658406614
106101,0.04187532679365674
106102,0.10802299673957204
106109,0.07147766159552969
106116,0.06603652957173413
106150,0.06339511005474946
106155,0.1487534723311552
106166,0.07877679752918153
106176,0.07981216167099504
106189,0.06349907517588406
106199,0.10650952342063888
106205,0.08473299322529211
106206,0.07532291672018934
106211,0.07488601120243174
106214,0.05789575692148385
106216,0.07518527593915167
106217,0.08688113552205201
106225,0.07440226326028619
106249,0.05832577579436224
106256,0.06499466598971308
106258,0.063896655065323
106261,0.09353254145065161
106262,0.10594750366999374
106264,0.054329474173734724
106271,0.09403485002241471
106276,0.06963051131980184
106277,0.08315983123534366
106286,0.09900457075895527
106293,0.0570386668781809
106295,0.06547077337265876
106296,0.08653562560876397
106297,0.11653856553912775
106298,0.0821064894111568
106311,0.0702021615334683
106314,0.10123748289480401
106320,0.10839570304073042
106334,0.0903755187104047
106346,0.06159585226860495
106347,0.06643440087004664
106349,0.07403973024632796
106354,0.09670474314882302
106360,0.049302581896258635
106373,0.07756122419434461
106377,0.06057672196618859
106386,0.0964301820449366
106387,0.09546760660197348
106391,0.0479160471590368
106401,0.11534307472994262
106411,0.10413163319237934
106413,0.10517815734513053
106426,0.08716272679630012
106427,0.06428239488114935
106428,0.12110338413774269
106434,0.08694573403761692
106438,0.08459218018651836
106440,0.09023545772332112
106441,0.059508371530118405
106452,0.10991109032969233
106453,0.07379702310145254
106454,0.08248862721491809
106457,0.08612835045899268
106484,0.06159786495288417
106488,0.138091821554544
106491,0.07175570274915294
106514,0.07781189228908245
106527,0.0803096063459275
106528,0.06587986346456438
106529,0.04625856577566141
106534,0.10205292350130088
106550,0.09941711173448353
106577,0.07031467850020848
106585,0.11929289124506981
106590,0.05099600123400115
106607,0.0644533805600664
106610,0.0939440126225284
106611,0.08457001404367397
106612,0.11027821825072884
106624,0.05627483047979624
106631,0.06629615578455307
106647,0.1567231704042218
106660,0.11165681076700389
106674,0.07746183355932311
106687,0.06056746841672963
106712,0.08469393260468604
106713,0.06622210343048646
106717,0.07045275788860493
106720,0.09256993881724035
106721,0.08394106244610464
106724,0.07712528042967982
106735,0.0974421996903221
106739,0.07203231939529307
106740,0.06803904445705103
106754,0.06900909900237882
106760,0.1318460168425714
106761,0.08837587149433787
106784,0.08764315759909284
106787,0.07494219849462788
106797,0.0653950509316273
106798,0.06412784700138446
106802,0.10818243038339581
106803,0.09035298361789325
106804,0.13596385747359482
106805,0.06918606387416106
106810,0.11651160622820525
106812,0.08573970857173197
106813,0.05503240484276304
106817,0.06318598907098619
106822,0.08782992751277519
106823,0.07885970944853223
106827,0.056667233206025784
106841,0.06118636741195444
106851,0.07577944635261356
106852,0.0890321056404299
106853,0.13413627195982283
106854,0.13975070113389598
106861,0.08625901581411229
106873,0.10431790693484563
106877,0.06376173003692547
106878,0.07067082439247122
106881,0.0961283757269055
106900,0.07058672687112445
106906,0.05979730478292238
106907,0.0766150707816753
106914,0.08449058803293186
106916,0.07849416832484166
106924,0.06507564654117357
106931,0.06933667777236983
106936,0.09499403888339056
106937,0.07246556655586595
106938,0.07033306758515957
106939,0.09502221373873634
106943,0.0581600993430283
106944,0.06351995972130683
106967,0.09776791021788564
106980,0.08016180487606284
106986,0.05528987302883776
106987,0.07529027482408955
106990,0.056342443603466665
107013,0.04637421495920204
107023,0.08711239809118344
107033,0.05220801256353869
107037,0.08971077267838788
107048,0.08967915507092289
107071,0.09511245693068558
107081,0.053481064596769386
107113,0.07863571885456168
107130,0.0566457113994906
107131,0.0759272923752318
107145,0.07832533415824183
107156,0.08307247435514778
107219,0.07147734142032987
107222,0.10711158047733584
107223,0.1768441245110983
107232,0.11107613639809066
107245,0.08683438312333683
107246,0.052219300182658274
107247,0.05806744622010249
107256,0.0651900499390595
107259,0.06270432804237384
107260,0.04024076599408443
107279,0.11601102725251404
107280,0.05854631976974256
107281,0.08453295516023998
107285,0.07590037644585565
107329,0.0961171463644401
107337,0.0683691769221138
107349,0.06358662667467511
107350,0.08325789123214142
107351,0.05018128969046675
107359,0.13611073667463347
107391,0.08650508013905824
107394,0.09763159402763381
107395,0.05174916286769115
107406,0.10122056257875951
107416,0.09959155188353881
107417,0.06754721306332702
107418,0.060788757899991344
107419,0.06391802468220101
107444,0.07420021162236828
107445,0.08982877343226565
107446,0.08258464039775204
107460,0.0817109815916185
107470,0.0848125290585015
107475,0.06339344777441189
107520,0.07691283856152409
107526,0.08255725575866393
107527,0.05083876993914849
107530,0.059103325711440974
107532,0.11581769416867774
107534,0.10235033974210865
107535,0.06997771130684045
107554,0.09805703533718088
107556,0.07656734231177247
107559,0.08771901258632679
107561,0.053095681983501314
107564,0.07256654931500894
107566,0.08384691072077385
107571,0.07005961102996167
107590,0.08513226535633434
107602,0.08900162389956925
107625,0.10702754535061905
107626,0.12157888945353038
107635,0.06695898003424508
107636,0.06739177324041266
107645,0.08919304096166658
107652,0.10064713562181785
107655,0.05151889175894893
107668,0.05935834630594027
107670,0.06626474466974819
107677,0.048374109193985826
107680,0.09888528069459568
107683,0.07592923652171171
107684,0.06023470512879547
107691,0.07472819261551183
107692,0.09774637237581493
107703,0.1049868461076563
107709,0.05476906728353484
107710,0.06452004504658074
107721,0.09032912349388861
107725,0.1010166830775777
107727,0.10748668923914316
107739,0.07924908416707797
107740,0.09833542534460489
107741,0.07985380727224986
107747,0.05845952161739178
107765,0.12746435316473625
107768,0.05637469318566392
107775,0.08470945350743023
107782,0.1040487127253191
107790,0.05997932545982952
107801,0.07411365276378462
107807,0.05673152739402472
107811,0.10500222187548541
107817,0.1117101746469019
107826,0.07265356097159063
107838,0.08335115092658373
107839,0.0689195055187174
107843,0.07203882338130725
107847,0.06118631128487795
107849,0.09588687737871252
107850,0.07478255948711682
107867,0.10289576170256204
107871,0.08311371357429975
107908,0.07856856966186253
107913,0.11188405957603524
107927,0.08810634142768743
107931,0.04537967941532993
107955,0.0476081813379389
107962,0.0823867543652736
107977,0.06984173222720175
107978,0.07588468689987346
107993,0.06812538040056587
108010,0.07061236894938293
108016,0.09157632190363493
108018,0.11501612733670173
108027,0.09973181596606995
108045,0.08676344779762767
108069,0.11181774702396938
108082,0.08784314237260545
108089,0.08406768660545663
108092,0.06995292734400503
108106,0.0685716223594993
108112,0.07937833644567463
108120,0.10722933176477009
108122,0.14523123649651443
108135,0.11472973654586562
108170,0.06870379683098767
108171,0.08124458626686103
108177,0.05862043378962913
108180,0.10317360467699878
108183,0.07647691453823868
108184,0.060140249658048636
108185,0.07756325843098719
108192,0.08252390400478635
108195,0.09348970136066262
108196,0.1067408801831023
108218,0.06598888023261892
108219,0.11741435271994291
108243,0.09734221997301594
108249,0.05549242603346121
